time,rollrate,pitchrate,yawrate,accx,accy,accz
2.90001773834229,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.2801513671875,0.21331787109375,9.7064208984375
2.99998617172241,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.274658203125,0.22064208984375,9.70733642578125
3.10001468658447,-0.00640869140625,-0.00213623046875,-0.016021728515625,-0.281982421875,0.2252197265625,9.69818115234375
3.19994807243347,-0.005340576171875,-0.005340576171875,-0.016021728515625,-0.27740478515625,0.23162841796875,9.70367431640625
3.30007696151733,-0.005340576171875,-0.00213623046875,-0.01495361328125,-0.2764892578125,0.223388671875,9.697265625
3.40001606941223,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.28106689453125,0.22247314453125,9.70184326171875
3.50006031990051,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.26824951171875,0.22796630859375,9.686279296875
3.60018277168274,-0.00640869140625,-0.003204345703125,-0.01495361328125,-0.27923583984375,0.2252197265625,9.68719482421875
3.699791431427,-0.005340576171875,-0.003204345703125,-0.01495361328125,-0.27008056640625,0.22796630859375,9.70550537109375
3.80015993118286,-0.00640869140625,-0.0042724609375,-0.01495361328125,-0.2764892578125,0.2215576171875,9.70458984375
3.90015172958374,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.27923583984375,0.223388671875,9.71466064453125
4.00007009506226,-0.007476806640625,-0.0042724609375,-0.01495361328125,-0.2801513671875,0.230712890625,9.7100830078125
4.09993767738342,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.2728271484375,0.223388671875,9.70550537109375
4.19987320899963,-0.005340576171875,-0.00213623046875,-0.016021728515625,-0.2728271484375,0.22705078125,9.693603515625
4.29995822906494,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.274658203125,0.22430419921875,9.700927734375
4.40015697479248,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.2764892578125,0.234375,9.69635009765625
4.50013327598572,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.28472900390625,0.2197265625,9.686279296875
4.59995150566101,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.2801513671875,0.223388671875,9.6990966796875
4.69997334480286,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.2783203125,0.21881103515625,9.70458984375
4.79992437362671,-0.005340576171875,-0.00213623046875,-0.016021728515625,-0.26641845703125,0.22705078125,9.708251953125
4.90004301071167,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.2728271484375,0.223388671875,9.708251953125
5.00015020370483,-0.005340576171875,-0.003204345703125,-0.013885498046875,-0.2783203125,0.2215576171875,9.7027587890625
5.09994101524353,-0.0042724609375,-0.0042724609375,-0.01495361328125,-0.28656005859375,0.21881103515625,9.69268798828125
5.20002412796021,-0.007476806640625,-0.0042724609375,-0.01495361328125,-0.28289794921875,0.22613525390625,9.68719482421875
5.30002236366272,-0.00640869140625,-0.003204345703125,-0.01495361328125,-0.281982421875,0.2178955078125,9.70367431640625
5.40003156661987,-0.00640869140625,-0.003204345703125,-0.01495361328125,-0.274658203125,0.2252197265625,9.7027587890625
5.50020718574524,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.274658203125,0.223388671875,9.70367431640625
5.60002136230469,-0.005340576171875,-0.003204345703125,-0.01495361328125,-0.27374267578125,0.2197265625,9.70367431640625
5.69994759559631,-0.00640869140625,-0.005340576171875,-0.016021728515625,-0.281982421875,0.22705078125,9.71099853515625
5.80001091957092,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.2728271484375,0.22430419921875,9.70458984375
5.90024852752686,-0.00640869140625,-0.00213623046875,-0.01495361328125,-0.27008056640625,0.230712890625,9.70733642578125
5.99991059303284,-0.005340576171875,-0.003204345703125,-0.01495361328125,-0.2728271484375,0.22064208984375,9.7064208984375
6.09990882873535,-0.007476806640625,-0.003204345703125,-0.016021728515625,-0.281982421875,0.2252197265625,9.7119140625
6.20022439956665,-0.00640869140625,-0.00213623046875,-0.01495361328125,-0.2783203125,0.22796630859375,9.693603515625
6.30020403862,-0.00640869140625,-0.0042724609375,-0.01495361328125,-0.2728271484375,0.2288818359375,9.697265625
6.40025854110718,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.2783203125,0.2252197265625,9.6954345703125
6.49985933303833,-0.005340576171875,-0.003204345703125,-0.01495361328125,-0.2801513671875,0.2178955078125,9.68353271484375
6.60007119178772,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.28106689453125,0.22796630859375,9.686279296875
6.70029544830322,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.27191162109375,0.223388671875,9.7137451171875
6.80009293556213,-0.005340576171875,-0.005340576171875,-0.016021728515625,-0.2801513671875,0.22064208984375,9.71649169921875
6.90006184577942,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.27557373046875,0.22613525390625,9.71282958984375
7.00003695487976,-0.00640869140625,-0.0042724609375,-0.01495361328125,-0.2801513671875,0.22247314453125,9.70458984375
7.09981513023376,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.27923583984375,0.223388671875,9.69451904296875
7.19994425773621,-0.00640869140625,-0.00213623046875,-0.016021728515625,-0.274658203125,0.23345947265625,9.70733642578125
7.29995155334473,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.2783203125,0.22430419921875,9.69635009765625
7.40017008781433,-0.005340576171875,-0.005340576171875,-0.01495361328125,-0.28289794921875,0.2252197265625,9.693603515625
7.50024557113647,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.2764892578125,0.2215576171875,9.69818115234375
7.6001136302948,-0.00640869140625,-0.003204345703125,-0.01708984375,-0.2801513671875,0.22247314453125,9.69451904296875
7.70080137252808,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.2764892578125,0.2288818359375,9.68994140625
7.80005764961243,-0.00640869140625,-0.003204345703125,-0.01495361328125,-0.2783203125,0.22613525390625,9.71466064453125
7.90032625198364,-0.00640869140625,-0.0042724609375,-0.01495361328125,-0.27008056640625,0.223388671875,9.71832275390625
8.00006675720215,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.27008056640625,0.22430419921875,9.71466064453125
8.09991407394409,-0.00640869140625,-0.0042724609375,-0.01495361328125,-0.27374267578125,0.22613525390625,9.70001220703125
8.20024347305298,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.2838134765625,0.216064453125,9.70367431640625
8.29985690116882,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.27923583984375,0.223388671875,9.693603515625
8.40016674995422,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.2728271484375,0.2215576171875,9.69451904296875
8.49990820884705,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.27557373046875,0.22430419921875,9.693603515625
8.60009503364563,-0.0042724609375,-0.0042724609375,-0.01495361328125,-0.274658203125,0.230712890625,9.6990966796875
8.69979858398438,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.2801513671875,0.21881103515625,9.7064208984375
8.79980897903442,-0.0042724609375,-0.0042724609375,-0.016021728515625,-0.28472900390625,0.216064453125,9.70367431640625
8.90054178237915,-0.00640869140625,-0.0042724609375,-0.01495361328125,-0.28656005859375,0.2288818359375,9.700927734375
9.00014019012451,-0.00640869140625,-0.003204345703125,-0.01495361328125,-0.28289794921875,0.21697998046875,9.69635009765625
9.1003954410553,-0.005340576171875,-0.00213623046875,-0.016021728515625,-0.2801513671875,0.2362060546875,9.6917724609375
9.19991493225098,-0.005340576171875,-0.003204345703125,-0.01495361328125,-0.27923583984375,0.21881103515625,9.70184326171875
9.29999995231628,-0.005340576171875,-0.003204345703125,-0.01495361328125,-0.27557373046875,0.21697998046875,9.6771240234375
9.39993762969971,-0.005340576171875,-0.00213623046875,-0.01495361328125,-0.2783203125,0.2252197265625,9.686279296875
9.50016641616821,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.26824951171875,0.2252197265625,9.68536376953125
9.6005756855011,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.27557373046875,0.22247314453125,9.71282958984375
9.70020508766174,-0.0042724609375,-0.00640869140625,-0.01495361328125,-0.28564453125,0.2252197265625,9.7174072265625
9.80004715919495,-0.00640869140625,-0.0042724609375,-0.01708984375,-0.2764892578125,0.22705078125,9.715576171875
9.90045690536499,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.26641845703125,0.22979736328125,9.72198486328125
10.0002861022949,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.2801513671875,0.2215576171875,9.697265625
10.1001579761505,-0.007476806640625,-0.003204345703125,-0.01495361328125,-0.274658203125,0.21514892578125,9.70184326171875
10.2001674175262,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.28106689453125,0.2197265625,9.68902587890625
10.3001747131348,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.2764892578125,0.21881103515625,9.7027587890625
10.4002361297607,-0.007476806640625,-0.0042724609375,-0.01495361328125,-0.2728271484375,0.23162841796875,9.7064208984375
10.5003371238708,-0.005340576171875,-0.003204345703125,-0.01495361328125,-0.27374267578125,0.223388671875,9.7100830078125
10.5998010635376,-0.005340576171875,-0.003204345703125,-0.01495361328125,-0.27099609375,0.23162841796875,9.69635009765625
10.6999983787537,-0.005340576171875,-0.003204345703125,-0.01495361328125,-0.281982421875,0.223388671875,9.715576171875
10.8001279830933,-0.005340576171875,-0.00213623046875,-0.01495361328125,-0.2764892578125,0.22796630859375,9.7100830078125
10.9001543521881,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.2783203125,0.22613525390625,9.69635009765625
11.0000710487366,-0.005340576171875,-0.005340576171875,-0.01495361328125,-0.274658203125,0.21881103515625,9.72015380859375
11.0999796390533,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.28289794921875,0.23162841796875,9.69818115234375
11.2001354694366,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.27191162109375,0.230712890625,9.67987060546875
11.3002896308899,-0.00640869140625,-0.00213623046875,-0.016021728515625,-0.27923583984375,0.22613525390625,9.70367431640625
11.4004456996918,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.27557373046875,0.22796630859375,9.69451904296875
11.5000038146973,-0.005340576171875,-0.00213623046875,-0.01495361328125,-0.27923583984375,0.2178955078125,9.70550537109375
11.6004076004028,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.2801513671875,0.22705078125,9.708251953125
11.7001435756683,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.27740478515625,0.22979736328125,9.693603515625
11.8002305030823,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.27557373046875,0.2252197265625,9.69451904296875
11.9000527858734,-0.00640869140625,-0.0042724609375,-0.01708984375,-0.27557373046875,0.223388671875,9.70916748046875
12.0000925064087,-0.005340576171875,-0.003204345703125,-0.01495361328125,-0.27099609375,0.230712890625,9.71649169921875
12.100702047348,-0.00640869140625,-0.005340576171875,-0.016021728515625,-0.28289794921875,0.2252197265625,9.68902587890625
12.1999955177307,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.27740478515625,0.22064208984375,9.6990966796875
12.3005166053772,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.2838134765625,0.223388671875,9.69085693359375
12.3999259471893,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.2764892578125,0.2252197265625,9.6954345703125
12.5011148452759,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.26824951171875,0.230712890625,9.70367431640625
12.6001160144806,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.2801513671875,0.22064208984375,9.700927734375
12.700088262558,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.2801513671875,0.22979736328125,9.70916748046875
12.800196647644,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.2728271484375,0.21881103515625,9.71649169921875
12.9007992744446,-0.00640869140625,-0.003204345703125,-0.01495361328125,-0.27557373046875,0.22705078125,9.6990966796875
13.000344991684,-0.00640869140625,-0.003204345703125,-0.01495361328125,-0.2764892578125,0.2215576171875,9.72564697265625
13.1004264354706,-0.00640869140625,-0.00213623046875,-0.01495361328125,-0.2801513671875,0.22247314453125,9.70367431640625
13.2000102996826,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.27374267578125,0.22705078125,9.71923828125
13.3002076148987,-0.0042724609375,-0.003204345703125,-0.01495361328125,-0.28289794921875,0.2178955078125,9.7100830078125
13.4000477790833,-0.00640869140625,-0.003204345703125,-0.01495361328125,-0.27740478515625,0.2178955078125,9.678955078125
13.5004322528839,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.27008056640625,0.23345947265625,9.7027587890625
13.5999851226807,-0.005340576171875,-0.00213623046875,-0.016021728515625,-0.2801513671875,0.22247314453125,9.70184326171875
13.7000706195831,-0.005340576171875,-0.005340576171875,-0.01495361328125,-0.28289794921875,0.2142333984375,9.7027587890625
13.7999646663666,-0.00640869140625,-0.003204345703125,-0.013885498046875,-0.274658203125,0.223388671875,9.7027587890625
13.9009320735931,-0.005340576171875,-0.001068115234375,-0.01495361328125,-0.27557373046875,0.2215576171875,9.71282958984375
14.0002846717834,-0.005340576171875,-0.005340576171875,-0.01708984375,-0.281982421875,0.22247314453125,9.69635009765625
14.1002068519592,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.27923583984375,0.2288818359375,9.7027587890625
14.2008066177368,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.2764892578125,0.2288818359375,9.68536376953125
14.3000285625458,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.28289794921875,0.22430419921875,9.70550537109375
14.3999669551849,-0.00640869140625,-0.0042724609375,-0.01495361328125,-0.28472900390625,0.21697998046875,9.69635009765625
14.5001997947693,-0.005340576171875,-0.0042724609375,-0.013885498046875,-0.27923583984375,0.22247314453125,9.7100830078125
14.6003074645996,-0.005340576171875,-0.005340576171875,-0.016021728515625,-0.2764892578125,0.22796630859375,9.69635009765625
14.6999070644379,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.2801513671875,0.22430419921875,9.71099853515625
14.7999844551086,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.27923583984375,0.2215576171875,9.6881103515625
14.9001669883728,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.27374267578125,0.230712890625,9.71832275390625
15.0003855228424,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.27008056640625,0.2197265625,9.7064208984375
15.1004111766815,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.281982421875,0.22613525390625,9.6771240234375
15.2005257606506,-0.005340576171875,-0.00213623046875,-0.01495361328125,-0.2691650390625,0.2197265625,9.68902587890625
15.3002479076385,-0.007476806640625,-0.003204345703125,-0.01495361328125,-0.27923583984375,0.2288818359375,9.6990966796875
15.4003052711487,-0.00640869140625,-0.005340576171875,-0.01495361328125,-0.27923583984375,0.2197265625,9.70458984375
15.5003929138184,-0.0042724609375,-0.0042724609375,-0.016021728515625,-0.2783203125,0.22979736328125,9.72381591796875
15.6000065803528,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.29022216796875,0.223388671875,9.7265625
15.700089931488,-0.005340576171875,-0.005340576171875,-0.01495361328125,-0.2783203125,0.2197265625,9.7064208984375
15.8002223968506,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.28564453125,0.223388671875,9.7100830078125
15.9004080295563,-0.0042724609375,-0.003204345703125,-0.016021728515625,-0.26641845703125,0.223388671875,9.68170166015625
16.0001428127289,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.27740478515625,0.223388671875,9.68170166015625
16.1001477241516,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.2728271484375,0.22705078125,9.68353271484375
16.2003479003906,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.2801513671875,0.2142333984375,9.67254638671875
16.2999308109283,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.28472900390625,0.21881103515625,9.69818115234375
16.4002242088318,-0.00640869140625,-0.003204345703125,-0.01495361328125,-0.2783203125,0.216064453125,9.70367431640625
16.5000023841858,-0.00640869140625,-0.0042724609375,-0.01495361328125,-0.274658203125,0.22705078125,9.70916748046875
16.6005258560181,-0.007476806640625,-0.00213623046875,-0.016021728515625,-0.281982421875,0.22430419921875,9.7137451171875
16.6999409198761,-0.00640869140625,-0.003204345703125,-0.01495361328125,-0.2801513671875,0.22247314453125,9.7064208984375
16.8004870414734,-0.00640869140625,-0.003204345703125,-0.01495361328125,-0.27557373046875,0.2325439453125,9.71099853515625
16.9001438617706,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.2783203125,0.2252197265625,9.70184326171875
16.9999003410339,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.2838134765625,0.21514892578125,9.6917724609375
17.0998287200928,-0.005340576171875,-0.0042724609375,-0.01708984375,-0.27374267578125,0.2252197265625,9.71282958984375
17.2002060413361,-0.005340576171875,-0.005340576171875,-0.01495361328125,-0.2874755859375,0.2252197265625,9.70916748046875
17.3013939857483,-0.005340576171875,-0.003204345703125,-0.01708984375,-0.27557373046875,0.216064453125,9.69085693359375
17.4003019332886,-0.005340576171875,-0.005340576171875,-0.01495361328125,-0.29022216796875,0.223388671875,9.7027587890625
17.5001382827759,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.2764892578125,0.22064208984375,9.7100830078125
17.6001744270325,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.2838134765625,0.23162841796875,9.69085693359375
17.7003698348999,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.27557373046875,0.22430419921875,9.69451904296875
17.799825668335,-0.00640869140625,-0.0042724609375,-0.013885498046875,-0.27374267578125,0.2288818359375,9.70184326171875
17.9003524780273,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.26824951171875,0.22247314453125,9.700927734375
18.000378370285,-0.005340576171875,-0.00213623046875,-0.01495361328125,-0.2801513671875,0.22613525390625,9.69268798828125
18.1003496646881,-0.005340576171875,-0.003204345703125,-0.01708984375,-0.27557373046875,0.2288818359375,9.6881103515625
18.2003357410431,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.281982421875,0.2252197265625,9.70001220703125
18.3000087738037,-0.0042724609375,-0.0042724609375,-0.01495361328125,-0.27923583984375,0.2215576171875,9.69635009765625
18.3999693393707,-0.00640869140625,-0.0042724609375,-0.01495361328125,-0.2691650390625,0.2178955078125,9.70367431640625
18.5001637935638,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.27557373046875,0.223388671875,9.7027587890625
18.6003458499908,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.27099609375,0.22430419921875,9.7064208984375
18.7000939846039,-0.00640869140625,-0.00213623046875,-0.01495361328125,-0.27923583984375,0.230712890625,9.693603515625
18.8004791736603,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.267333984375,0.2252197265625,9.6954345703125
18.9002246856689,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.281982421875,0.2288818359375,9.70916748046875
18.9998750686646,-0.005340576171875,-0.005340576171875,-0.01495361328125,-0.2838134765625,0.22064208984375,9.68353271484375
19.0998349189758,-0.0042724609375,-0.003204345703125,-0.01495361328125,-0.27557373046875,0.2215576171875,9.69635009765625
19.2001242637634,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.281982421875,0.22064208984375,9.69818115234375
19.2999873161316,-0.005340576171875,-0.003204345703125,-0.01495361328125,-0.2728271484375,0.22064208984375,9.68719482421875
19.4002070426941,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.27099609375,0.22247314453125,9.70458984375
19.500500202179,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.274658203125,0.2288818359375,9.71099853515625
19.600102186203,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.27191162109375,0.22064208984375,9.708251953125
19.7004179954529,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.28106689453125,0.223388671875,9.70184326171875
19.7998535633087,-0.0042724609375,-0.003204345703125,-0.016021728515625,-0.2874755859375,0.22064208984375,9.7119140625
19.8999214172363,-0.005340576171875,-0.003204345703125,-0.01495361328125,-0.27923583984375,0.22430419921875,9.6807861328125
20.0003387928009,-0.0042724609375,-0.003204345703125,-0.01495361328125,-0.28106689453125,0.21514892578125,9.70367431640625
20.1002533435822,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.2838134765625,0.22796630859375,9.6954345703125
20.200362443924,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.2801513671875,0.2178955078125,9.69818115234375
20.2998206615448,-0.005340576171875,-0.003204345703125,-0.01495361328125,-0.2801513671875,0.22247314453125,9.70001220703125
20.4004459381104,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.274658203125,0.21881103515625,9.70733642578125
20.5001792907715,-0.0042724609375,-0.003204345703125,-0.01495361328125,-0.2874755859375,0.21881103515625,9.708251953125
20.6006698608398,-0.0042724609375,-0.0042724609375,-0.016021728515625,-0.27923583984375,0.23162841796875,9.70458984375
20.6998617649078,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.28656005859375,0.2197265625,9.69085693359375
20.8005557060242,-0.005340576171875,-0.0042724609375,-0.01708984375,-0.27557373046875,0.22613525390625,9.70001220703125
20.9003269672394,-0.0042724609375,-0.0042724609375,-0.016021728515625,-0.27374267578125,0.22247314453125,9.71282958984375
20.999950170517,-0.00640869140625,-0.005340576171875,-0.01495361328125,-0.2801513671875,0.22064208984375,9.693603515625
21.0999479293823,-0.005340576171875,-0.003204345703125,-0.01495361328125,-0.2838134765625,0.22705078125,9.6954345703125
21.2005071640015,-0.003204345703125,-0.0042724609375,-0.01495361328125,-0.274658203125,0.2252197265625,9.72381591796875
21.3002107143402,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.2801513671875,0.22430419921875,9.7064208984375
21.3999755382538,-0.00640869140625,-0.00213623046875,-0.016021728515625,-0.289306640625,0.2197265625,9.69451904296875
21.4998600482941,-0.005340576171875,-0.00213623046875,-0.016021728515625,-0.27923583984375,0.22430419921875,9.70916748046875
21.6004910469055,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.2764892578125,0.22705078125,9.700927734375
21.7001895904541,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.27191162109375,0.223388671875,9.70184326171875
21.8001770973206,-0.00640869140625,-0.003204345703125,-0.01495361328125,-0.274658203125,0.23162841796875,9.6954345703125
21.9001150131226,-0.005340576171875,-0.0042724609375,-0.01495361328125,-0.27740478515625,0.2288818359375,9.70184326171875
22.0000011920929,-0.00640869140625,-0.003204345703125,-0.01495361328125,-0.2874755859375,0.223388671875,9.69451904296875
22.099826335907,-0.00640869140625,-0.0042724609375,-0.01495361328125,-0.2838134765625,0.21514892578125,9.69635009765625
22.2003710269928,-0.005340576171875,-0.003204345703125,-0.01708984375,-0.26824951171875,0.22430419921875,9.70458984375
22.2998204231262,-0.005340576171875,-0.0042724609375,-0.013885498046875,-0.2764892578125,0.21697998046875,9.6990966796875
22.4000515937805,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.2764892578125,0.22613525390625,9.708251953125
22.4997916221619,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.27099609375,0.22613525390625,9.708251953125
22.6001598834991,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.27008056640625,0.22613525390625,9.71282958984375
22.7006039619446,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.27374267578125,0.21881103515625,9.697265625
22.8002078533173,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.27923583984375,0.2197265625,9.6844482421875
22.9001863002777,-0.005340576171875,-0.0042724609375,-0.016021728515625,-0.27557373046875,0.22430419921875,9.68719482421875
23.0001215934753,-0.005340576171875,-0.003204345703125,-0.01708984375,-0.27923583984375,0.20782470703125,9.69268798828125
23.1000466346741,-0.00640869140625,-0.003204345703125,-0.016021728515625,-0.2838134765625,0.22705078125,9.686279296875
23.2001008987427,-0.005340576171875,-0.00213623046875,-0.016021728515625,-0.27740478515625,0.22064208984375,9.69451904296875
23.2998404502869,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.2728271484375,0.22979736328125,9.6990966796875
23.4000811576843,-0.00640869140625,-0.0042724609375,-0.016021728515625,-0.27557373046875,0.2215576171875,9.69818115234375
23.5003237724304,-0.005340576171875,-0.003204345703125,-0.016021728515625,-0.274658203125,0.2178955078125,9.6881103515625
